raceid,driverid,constructorid,circuitid,year,statusid,finished,gap_to_best_time
249,89,29,11,1995,5,False,5.099
249,96,15,11,1995,13,False,5.179
249,97,29,11,1995,23,False,6.293
249,90,28,11,1995,6,False,7.369
249,85,30,11,1995,14,False,7.389
249,64,28,11,1995,5,False,7.713
249,86,30,11,1995,20,False,9.588
250,77,6,13,1995,10,False,0.0
250,55,6,13,1995,22,False,0.239
250,57,1,13,1995,20,False,1.043
250,65,22,13,1995,1,True,1.693
250,14,3,13,1995,6,False,1.862
250,87,1,13,1995,1,True,2.23
250,56,17,13,1995,42,False,2.609
250,71,3,13,1995,1,True,3.376
250,44,27,13,1995,1,True,3.629
250,49,15,13,1995,1,True,3.756
250,63,25,13,1995,1,True,3.832
250,22,17,13,1995,1,True,3.901
250,84,27,13,1995,1,True,3.922
250,96,15,13,1995,11,True,3.964
250,79,25,13,1995,20,False,4.159
250,30,22,13,1995,1,True,4.687
250,83,18,13,1995,1,True,4.864
250,89,29,13,1995,11,True,6.598
250,69,18,13,1995,20,False,6.621
250,97,29,13,1995,20,False,7.293
250,85,30,13,1995,60,False,8.013
250,90,28,13,1995,12,True,9.425
250,86,30,13,1995,6,False,12.015
250,64,28,13,1995,12,True,15.145
251,14,3,14,1995,20,False,0.0
251,30,22,14,1995,4,False,0.564
251,77,6,14,1995,22,False,0.891
251,71,3,14,1995,4,False,1.237
251,55,6,14,1995,67,False,1.245
251,22,17,14,1995,8,False,1.457
251,57,1,14,1995,1,True,1.458
251,65,22,14,1995,1,True,1.971
251,87,1,14,1995,1,True,2.01
251,49,15,14,1995,1,True,2.079
251,84,27,14,1995,29,False,2.605
251,56,17,14,1995,5,False,2.809
251,44,27,14,1995,20,False,2.922
251,96,15,14,1995,11,True,4.279
251,97,29,14,1995,11,True,4.408
251,63,25,14,1995,11,True,4.566
251,79,25,14,1995,16,False,4.825
251,69,18,14,1995,20,False,5.097
251,83,18,14,1995,7,False,5.474
251,89,29,14,1995,11,True,6.053
251,85,30,14,1995,3,False,6.259
251,90,28,14,1995,3,False,6.372
251,64,28,14,1995,13,False,7.64
251,86,30,14,1995,20,False,8.008
252,14,3,27,1995,1,True,0.0
252,71,3,27,1995,1,True,0.368
252,30,22,27,1995,1,True,0.764
252,77,6,27,1995,1,True,1.433
252,49,15,27,1995,11,True,1.689
252,65,22,27,1995,11,True,1.785
252,55,6,27,1995,1,True,1.854
252,22,17,27,1995,11,True,2.001
252,84,27,27,1995,11,True,2.051
252,56,17,27,1995,11,True,2.294
252,44,27,27,1995,20,False,2.367
252,87,1,27,1995,11,True,2.377
252,57,1,27,1995,5,False,2.527
252,96,15,27,1995,11,True,3.397
252,63,25,27,1995,12,True,3.399
252,79,25,27,1995,4,False,3.75
252,83,18,27,1995,6,False,4.12
252,69,18,27,1995,13,False,4.241
252,89,29,27,1995,13,False,4.346
252,97,29,27,1995,6,False,4.642
252,85,30,27,1995,6,False,5.635
252,64,28,27,1995,15,False,6.755
252,90,28,27,1995,17,False,6.986
252,98,30,27,1995,68,False,12.232
253,14,3,20,1995,1,True,0.0
253,71,3,20,1995,20,False,0.234
253,30,22,20,1995,1,True,0.412
253,77,6,20,1995,10,False,1.083
253,56,17,20,1995,11,True,1.75
253,55,6,20,1995,1,True,1.772
253,65,22,20,1995,11,True,1.915
253,49,15,20,1995,20,False,2.011
253,57,1,20,1995,12,True,2.128
253,87,1,20,1995,3,False,2.171
253,22,17,20,1995,11,True,2.473
253,84,27,20,1995,11,True,2.803
253,96,15,20,1995,4,False,3.321
253,44,27,20,1995,20,False,3.324
253,63,25,20,1995,13,False,4.32
253,83,18,20,1995,13,False,4.59
253,97,29,20,1995,13,False,4.951
253,69,18,20,1995,13,False,5.022
253,99,25,20,1995,16,False,5.548
253,85,30,20,1995,60,False,5.958
253,89,29,20,1995,10,False,6.162
253,64,28,20,1995,15,False,6.419
253,90,28,20,1995,86,False,7.36
253,98,30,20,1995,17,False,9.115
254,14,3,28,1995,1,True,0.0
254,71,3,28,1995,1,True,0.2
254,30,22,28,1995,1,True,0.271
254,55,6,28,1995,11,True,0.906
254,77,6,28,1995,11,True,0.961
254,56,17,28,1995,12,True,1.341
254,65,22,28,1995,11,True,1.543
254,49,15,28,1995,11,True,1.548
254,44,27,28,1995,12,True,1.608
254,87,1,28,1995,12,True,1.639
254,22,17,28,1995,10,False,1.761
254,76,1,28,1995,12,True,2.326
254,88,27,28,1995,20,False,2.506
254,83,18,28,1995,13,False,2.583
254,96,15,28,1995,20,False,2.633
254,69,18,28,1995,13,False,2.874
254,79,25,28,1995,13,False,3.001
254,63,25,28,1995,13,False,3.2
254,81,29,28,1995,5,False,4.101
254,89,29,28,1995,10,False,4.199
254,64,28,28,1995,16,False,5.566
254,90,28,28,1995,15,False,5.732
254,85,30,28,1995,6,False,6.08
254,92,30,28,1995,6,False,7.392
255,30,22,22,1995,1,True,0.0
255,55,6,22,1995,5,False,0.865
255,57,1,22,1995,1,True,0.931
255,71,3,22,1995,20,False,1.009
255,77,6,22,1995,10,False,1.017
255,14,3,22,1995,20,False,1.132
255,56,17,22,1995,1,True,1.598
255,49,15,22,1995,11,True,1.987
255,65,22,22,1995,1,True,2.326
255,22,17,22,1995,20,False,2.358
255,44,27,22,1995,11,True,2.815
255,63,25,22,1995,11,True,3.332
255,88,27,22,1995,3,False,3.569
255,79,25,22,1995,20,False,3.954
255,81,29,22,1995,20,False,4.036
255,91,15,22,1995,12,True,4.889
255,83,18,22,1995,12,True,5.079
255,69,18,22,1995,12,True,5.519
255,89,29,22,1995,12,True,6.051
255,85,30,22,1995,20,False,8.074
255,64,28,22,1995,20,False,8.631
255,90,28,22,1995,6,False,10.244
255,92,30,22,1995,86,False,10.266
255,87,1,22,1995,11,True,904.617
256,71,3,29,1995,1,True,
256,14,3,29,1995,3,False,
256,30,22,29,1995,4,False,
256,77,6,29,1995,5,False,
256,55,6,29,1995,4,False,
256,49,15,29,1995,6,False,
256,22,17,29,1995,20,False,
256,65,22,29,1995,7,False,
256,56,17,29,1995,5,False,
256,87,1,29,1995,12,True,
256,84,27,29,1995,20,False,
256,44,27,29,1995,12,True,
256,81,29,29,1995,12,True,
256,63,25,29,1995,13,False,
256,69,18,29,1995,10,False,
256,79,25,29,1995,5,False,
256,83,18,29,1995,13,False,
256,91,15,29,1995,68,False,
256,89,29,29,1995,20,False,
256,90,28,29,1995,20,False,
256,64,28,29,1995,14,False,
256,85,30,29,1995,6,False,
256,92,30,29,1995,15,False,
256,57,1,29,1995,73,False,
257,102,3,18,1994,20,False,0.0
257,30,22,18,1994,1,True,0.328
257,55,6,18,1994,11,True,1.423
257,71,3,18,1994,11,True,1.592
257,49,15,18,1994,20,False,1.844
257,81,29,18,1994,6,False,1.904
257,91,15,18,1994,12,True,1.965
257,57,1,18,1994,5,False,2.16
257,50,22,18,1994,4,False,2.221
257,79,25,18,1994,12,True,2.232
257,104,29,18,1994,6,False,2.242
257,87,25,18,1994,20,False,2.284
257,100,33,18,1994,13,False,2.359
257,22,17,18,1994,11,True,2.452
257,94,18,18,1994,12,True,2.697
257,56,17,18,1994,4,False,2.789
257,77,6,18,1994,5,False,2.893
257,84,1,18,1994,4,False,2.902
257,44,27,18,1994,13,False,3.342
257,103,27,18,1994,4,False,3.436
257,65,32,18,1994,12,True,3.521
257,105,18,18,1994,5,False,3.555
257,106,33,18,1994,3,False,3.562
257,83,32,18,1994,13,False,4.013
257,92,30,18,1994,3,False,4.767
257,101,31,18,1994,14,False,5.224
258,102,3,28,1994,4,False,0.0
258,30,22,28,1994,1,True,0.222
258,71,3,28,1994,7,False,0.553
258,57,1,28,1994,6,False,1.465
258,77,6,28,1994,1,True,1.526
258,84,1,28,1994,25,False,2.133
258,78,6,28,1994,4,False,2.154
258,22,17,28,1994,11,True,2.191
258,104,29,28,1994,11,True,2.226
258,50,22,28,1994,20,False,2.336
258,49,15,28,1994,11,True,2.468
258,87,25,28,1994,4,False,2.533
258,81,29,28,1994,5,False,2.648
258,79,25,28,1994,5,False,2.795
258,105,18,28,1994,4,False,2.798
258,100,33,28,1994,13,False,2.893
258,94,18,28,1994,20,False,3.311
258,103,27,28,1994,15,False,3.395
258,91,15,28,1994,4,False,3.637
258,88,17,28,1994,38,False,3.714
258,106,33,28,1994,10,False,3.883
258,44,27,28,1994,15,False,3.888
258,65,32,28,1994,13,False,4.206
258,83,32,28,1994,14,False,4.439
258,101,31,28,1994,10,False,4.53
258,107,31,28,1994,15,False,6.318
259,102,3,21,1994,3,False,0.0
259,30,22,21,1994,1,True,0.337
259,77,6,21,1994,22,False,0.565
259,71,3,21,1994,11,True,0.62
259,109,22,21,1994,4,False,1.169
259,78,6,21,1994,1,True,1.293
259,49,15,21,1994,11,True,1.571
259,57,1,21,1994,1,True,1.592
259,79,25,21,1994,11,True,1.774
259,91,15,21,1994,1,True,1.799
259,81,29,21,1994,5,False,2.115
259,87,25,21,1994,12,True,2.155
259,84,1,21,1994,11,True,2.31
259,94,18,21,1994,20,False,2.53
259,105,18,21,1994,36,False,2.728
259,104,29,21,1994,20,False,2.924
259,103,27,21,1994,13,False,3.13
259,100,33,21,1994,54,False,3.304
259,44,27,21,1994,12,True,3.448
259,65,32,21,1994,12,True,3.566
259,110,17,21,1994,20,False,3.686
259,83,32,21,1994,4,False,3.747
259,106,33,21,1994,5,False,4.443
259,101,31,21,1994,20,False,5.269
259,92,30,21,1994,5,False,5.595
259,107,31,21,1994,3,False,6.036
259,108,30,21,1994,81,False,6.333
259,22,17,21,1994,82,False,
261,30,22,4,1994,1,True,0.0
261,71,3,4,1994,1,True,0.651
261,57,1,4,1994,5,False,0.752
261,109,22,4,1994,5,False,1.075
261,22,17,4,1994,20,False,1.686
261,55,6,4,1994,11,True,1.792
261,77,6,4,1994,6,False,1.807
261,84,1,4,1994,7,False,1.855
261,14,3,4,1994,10,False,1.874
261,79,25,4,1994,5,False,2.061
261,87,25,4,1994,1,True,2.073
261,49,15,4,1994,6,False,2.346
261,56,17,4,1994,11,True,3.022
261,105,18,4,1994,5,False,3.088
261,81,29,4,1994,69,False,3.11
261,100,33,4,1994,21,False,3.142
261,106,33,4,1994,5,False,3.253
261,94,18,4,1994,11,True,3.339
261,44,27,4,1994,12,True,3.669
261,103,27,4,1994,13,False,3.858
261,104,29,4,1994,5,False,4.176
261,65,32,4,1994,20,False,4.489
261,70,32,4,1994,13,False,5.777
261,101,31,4,1994,14,False,6.243
261,92,30,4,1994,41,False,6.965
261,108,30,4,1994,20,False,8.749
262,30,22,7,1994,1,True,0.0
262,55,6,7,1994,1,True,0.099
262,77,6,7,1994,1,True,0.881
262,71,3,7,1994,1,True,0.916
262,14,3,7,1994,11,True,1.033
262,22,17,7,1994,11,True,1.376
262,57,1,7,1994,5,False,1.438
262,56,17,7,1994,20,False,1.602
262,79,25,7,1994,3,False,1.649
262,49,15,7,1994,20,False,1.799
262,81,29,7,1994,7,False,1.811
262,84,1,7,1994,10,False,2.019
262,87,25,7,1994,20,False,2.401
262,110,15,7,1994,51,False,2.516
262,94,18,7,1994,11,True,2.669
262,104,29,7,1994,2,False,2.704
262,65,32,7,1994,11,True,2.711
262,105,18,7,1994,12,True,2.725
262,44,27,7,1994,12,True,2.772
262,109,22,7,1994,11,True,2.815
262,100,33,7,1994,8,False,2.861
262,106,33,7,1994,5,False,3.225
262,70,32,7,1994,17,False,3.982
262,103,27,7,1994,13,False,4.315
262,101,31,7,1994,14,False,5.454
262,92,30,7,1994,51,False,6.66
263,71,3,8,1994,1,True,0.0
263,95,3,8,1994,6,False,0.077
263,30,22,8,1994,1,True,0.425
263,55,6,8,1994,4,False,0.672
263,77,6,8,1994,1,True,0.677
263,56,17,8,1994,6,False,1.159
263,22,17,8,1994,4,False,1.2
263,50,22,8,1994,20,False,1.363
263,57,1,8,1994,5,False,1.486
263,49,15,8,1994,11,True,1.548
263,110,15,8,1994,12,True,1.584
263,84,1,8,1994,5,False,1.749
263,44,27,8,1994,4,False,1.762
263,79,25,8,1994,20,False,1.91
263,103,27,8,1994,6,False,1.954
263,94,18,8,1994,12,True,1.966
263,87,25,8,1994,15,False,2.099
263,104,29,8,1994,12,True,2.286
263,65,32,8,1994,12,True,2.433
263,100,33,8,1994,5,False,2.529
263,105,18,8,1994,5,False,2.608
263,81,29,8,1994,4,False,2.654
263,70,32,8,1994,5,False,2.784
263,101,31,8,1994,7,False,3.489
263,106,33,8,1994,5,False,3.581
263,111,31,8,1994,14,False,5.547
264,71,3,9,1994,1,True,0.0
264,30,22,9,1994,2,False,0.003
264,77,6,9,1994,5,False,0.02
264,55,6,9,1994,1,True,0.581
264,57,1,9,1994,1,True,1.308
264,22,17,9,1994,1,True,1.311
264,14,3,9,1994,11,True,1.377
264,79,25,9,1994,11,True,1.454
264,84,1,9,1994,5,False,1.808
264,50,22,9,1994,11,True,1.881
264,87,25,9,1994,6,False,1.96
264,56,17,9,1994,5,False,2.105
264,49,15,9,1994,11,True,2.324
264,94,18,9,1994,12,True,2.562
264,44,27,9,1994,12,True,2.825
264,81,29,9,1994,5,False,2.926
264,105,18,9,1994,5,False,3.14
264,110,15,9,1994,5,False,3.252
264,70,32,9,1994,5,False,3.265
264,104,29,9,1994,12,True,3.271
264,65,32,9,1994,12,True,3.38
264,100,33,9,1994,5,False,3.559
264,103,27,9,1994,12,True,3.995
264,106,33,9,1994,12,True,4.339
264,101,31,9,1994,13,False,5.73
264,111,31,9,1994,13,False,5.762
265,77,6,10,1994,1,True,0.0
265,55,6,10,1994,10,False,0.43
265,71,3,10,1994,11,True,0.444
265,30,22,10,1994,5,False,0.686
265,79,25,10,1994,37,False,1.136
265,14,3,10,1994,10,False,1.564
265,87,25,10,1994,4,False,1.892
265,57,1,10,1994,4,False,1.905
265,49,15,10,1994,4,False,2.311
265,56,17,10,1994,4,False,2.329
265,22,17,10,1994,4,False,2.357
265,44,27,10,1994,1,True,2.603
265,84,1,10,1994,5,False,2.636
265,103,27,10,1994,1,True,2.708
265,65,32,10,1994,4,False,3.048
265,81,29,10,1994,1,True,3.235
265,104,29,10,1994,1,True,3.52
265,110,15,10,1994,4,False,3.653
265,50,22,10,1994,42,False,3.734
265,94,18,10,1994,4,False,3.82
265,70,32,10,1994,4,False,3.843
265,100,33,10,1994,1,True,4.647
265,105,18,10,1994,4,False,4.713
265,106,33,10,1994,11,True,5.099
265,101,31,10,1994,8,False,5.288
265,111,31,10,1994,5,False,5.622
266,30,22,11,1994,1,True,0.0
266,71,3,11,1994,1,True,0.566
266,14,3,11,1994,20,False,1.947
266,77,6,11,1994,5,False,1.961
266,79,25,11,1994,4,False,1.974
266,84,1,11,1994,10,False,2.371
266,56,17,11,1994,4,False,2.44
266,49,15,11,1994,6,False,2.6
266,44,27,11,1994,11,True,2.671
266,22,17,11,1994,4,False,2.694
266,87,25,11,1994,11,True,2.726
266,50,22,11,1994,1,True,2.883
266,55,6,11,1994,6,False,2.948
266,112,1,11,1994,47,False,3.24
266,94,18,11,1994,20,False,3.579
266,104,29,11,1994,7,False,3.615
266,110,15,11,1994,4,False,3.688
266,103,27,11,1994,12,True,3.78
266,81,29,11,1994,4,False,4.053
266,105,18,11,1994,12,True,4.121
266,100,33,11,1994,12,True,4.229
266,70,32,11,1994,15,False,4.255
266,101,31,11,1994,13,False,4.356
266,65,32,11,1994,10,False,4.447
266,106,33,11,1994,12,True,4.641
266,111,31,11,1994,64,False,5.933
267,22,17,13,1994,20,False,0.0
267,30,22,13,1994,2,False,0.331
267,71,3,13,1994,1,True,0.518
267,56,17,13,1994,91,False,0.911
267,55,6,13,1994,5,False,1.039
267,50,22,13,1994,1,True,1.055
267,14,3,13,1994,1,True,1.196
267,57,1,13,1994,1,True,1.278
267,49,15,13,1994,86,False,1.471
267,94,18,13,1994,11,True,2.163
267,77,6,13,1994,5,False,2.732
267,87,25,13,1994,11,True,2.885
267,84,1,13,1994,20,False,2.954
267,81,29,13,1994,11,True,3.951
267,110,15,13,1994,37,False,4.532
267,103,27,13,1994,12,True,4.881
267,44,27,13,1994,11,True,4.916
267,105,18,13,1994,11,True,5.575
267,112,33,13,1994,5,False,5.738
267,65,32,13,1994,13,False,5.992
267,101,31,13,1994,36,False,6.049
267,100,33,13,1994,5,False,6.993
267,79,25,13,1994,5,False,7.816
267,104,29,13,1994,5,False,9.768
267,111,31,13,1994,12,True,10.592
267,113,32,13,1994,20,False,12.722
268,55,6,14,1994,6,False,0.0
268,77,6,14,1994,1,True,0.134
268,71,3,14,1994,1,True,0.314
268,65,32,14,1994,91,False,0.53
268,14,3,14,1994,60,False,0.658
268,44,27,14,1994,12,True,1.611
268,57,1,14,1994,1,True,1.684
268,110,15,14,1994,5,False,1.696
268,56,17,14,1994,5,False,1.724
268,50,22,14,1994,4,False,1.774
268,49,15,14,1994,5,False,1.784
268,103,27,14,1994,11,True,1.874
268,70,32,14,1994,4,False,1.889
268,79,25,14,1994,20,False,2.045
268,84,1,14,1994,1,True,2.089
268,22,17,14,1994,1,True,2.102
268,81,29,14,1994,4,False,2.158
268,94,18,14,1994,20,False,2.212
268,104,29,14,1994,5,False,2.493
268,109,22,14,1994,11,True,2.54
268,87,25,14,1994,20,False,2.73
268,105,18,14,1994,6,False,2.988
268,114,33,14,1994,20,False,4.002
268,100,33,14,1994,11,True,4.05
268,111,31,14,1994,6,False,4.509
268,101,31,14,1994,29,False,4.775
269,77,6,27,1994,6,False,0.0
269,71,3,27,1994,1,True,0.158
269,14,3,27,1994,1,True,0.425
269,57,1,27,1994,1,True,0.643
269,55,6,27,1994,4,False,0.909
269,79,25,27,1994,6,False,0.982
269,84,1,27,1994,1,True,1.048
269,22,17,27,1994,1,True,1.188
269,49,15,27,1994,24,False,1.313
269,50,22,27,1994,1,True,1.392
269,104,29,27,1994,11,True,1.524
269,87,25,27,1994,5,False,1.68
269,56,17,27,1994,11,True,1.686
269,109,22,27,1994,20,False,1.761
269,44,27,27,1994,2,False,2.064
269,81,29,27,1994,11,True,2.148
269,110,15,27,1994,20,False,2.277
269,94,18,27,1994,12,True,2.635
269,105,18,27,1994,12,True,2.756
269,65,32,27,1994,11,True,2.8
269,103,27,27,1994,11,True,3.091
269,100,33,27,1994,22,False,3.584
269,114,33,27,1994,12,True,3.83
269,101,31,27,1994,4,False,3.906
269,113,32,27,1994,14,False,4.705
269,111,31,27,1994,14,False,5.041
270,30,22,26,1994,1,True,0.0
270,71,3,26,1994,1,True,0.13
270,95,3,26,1994,20,False,0.63
270,49,15,26,1994,11,True,0.669
270,22,17,26,1994,11,True,0.693
270,77,6,26,1994,11,True,0.915
270,65,27,26,1994,11,True,1.278
270,81,29,26,1994,11,True,1.317
270,57,1,26,1994,1,True,1.36
270,56,17,26,1994,1,True,1.395
270,44,27,26,1994,11,True,1.67
270,50,22,26,1994,20,False,1.881
270,79,25,26,1994,11,True,1.976
270,87,25,26,1994,11,True,2.008
270,84,1,26,1994,5,False,2.348
270,55,6,26,1994,11,True,2.42
270,94,18,26,1994,12,True,2.532
270,110,15,26,1994,37,False,2.645
270,104,29,26,1994,13,False,2.665
270,105,18,26,1994,12,True,2.749
270,70,32,26,1994,12,True,2.795
270,103,32,26,1994,13,False,2.833
270,100,33,26,1994,91,False,3.51
270,115,33,26,1994,6,False,4.406
270,101,31,26,1994,5,False,4.439
270,93,31,26,1994,15,False,5.214
271,30,22,22,1994,1,True,0.0
271,71,3,22,1994,1,True,0.487
271,49,15,22,1994,1,True,0.533
271,95,3,22,1994,1,True,0.559
271,65,22,22,1994,20,False,0.619
271,56,17,22,1994,1,True,0.671
271,55,6,22,1994,1,True,0.698
271,57,1,22,1994,1,True,0.789
271,84,1,22,1994,20,False,0.867
271,22,17,22,1994,6,False,1.324
271,77,6,22,1994,80,False,1.361
271,81,29,22,1994,20,False,1.821
271,87,25,22,1994,5,False,2.057
271,79,25,22,1994,20,False,2.253
271,109,15,22,1994,5,False,2.274
271,94,18,22,1994,4,False,2.339
271,70,32,22,1994,12,True,2.512
271,104,29,22,1994,11,True,2.659
271,44,27,22,1994,11,True,2.833
271,116,27,22,1994,4,False,3.368
271,105,18,22,1994,20,False,3.443
271,100,33,22,1994,11,True,3.769
271,115,33,22,1994,20,False,3.781
271,101,31,22,1994,12,True,4.45
271,63,32,22,1994,11,True,4.596
271,89,31,22,1994,20,False,7.795
272,95,3,29,1994,1,True,0.0
272,30,22,29,1994,4,False,0.018
272,71,3,29,1994,4,False,0.651
272,57,1,29,1994,23,False,0.813
272,22,17,29,1994,1,True,1.358
272,56,17,29,1994,20,False,1.488
272,65,22,29,1994,6,False,1.548
272,55,6,29,1994,11,True,1.622
272,84,1,29,1994,1,True,1.771
272,49,15,29,1994,11,True,1.783
272,77,6,29,1994,1,True,1.891
272,44,27,29,1994,11,True,1.893
272,87,25,29,1994,3,False,2.058
272,70,32,29,1994,37,False,2.152
272,79,25,29,1994,20,False,2.232
272,105,18,29,1994,22,False,2.576
272,109,15,29,1994,12,True,2.627
272,94,18,29,1994,12,True,2.778
272,104,29,29,1994,11,True,2.882
272,116,27,29,1994,12,True,2.974
272,81,29,29,1994,44,False,3.431
272,63,32,29,1994,10,False,3.665
272,115,33,29,1994,44,False,3.966
272,101,31,29,1994,5,False,4.263
272,98,33,29,1994,6,False,6.243
272,93,31,29,1994,6,False,6.35
1,18,23,1,2009,1,True,0.072
1,22,23,1,2009,1,True,0.0
1,20,9,1,2009,4,False,0.338
1,9,2,1,2009,4,False,0.369
1,3,3,1,2009,1,True,0.34
1,10,7,1,2009,1,True,0.498
1,13,6,1,2009,22,False,0.536
1,15,7,1,2009,1,True,0.482
1,8,6,1,2009,24,False,0.597
1,17,9,1,2009,11,True,0.458
1,2,2,1,2009,1,True,0.721
1,4,4,1,2009,1,True,0.822
1,6,3,1,2009,3,False,0.824
1,5,1,1,2009,4,False,0.943
1,1,1,1,2009,2,False,1.671
1,67,5,1,2009,1,True,1.72
1,12,4,1,2009,20,False,1.815
1,21,10,1,2009,1,True,1.894
1,16,10,1,2009,1,True,1.959
1,7,5,1,2009,1,True,2.181
2,18,23,2,2009,1,True,0.0
2,15,7,2,2009,1,True,0.206
2,20,9,2,2009,20,False,0.492
2,22,23,2,2009,1,True,0.603
2,10,7,2,2009,1,True,0.474
2,3,3,2,2009,1,True,0.763
2,17,9,2,2009,1,True,0.438
2,9,2,2,2009,5,False,0.778
2,8,6,2,2009,11,True,0.672
2,4,4,2,2009,11,True,0.922
2,2,2,2,2009,1,True,0.985
2,6,3,2,2009,11,True,1.004
2,1,1,2,2009,1,True,1.121
2,5,1,2,2009,20,False,1.14
2,7,5,2,2009,1,True,1.647
2,13,6,2,2009,1,True,1.858
2,12,4,2,2009,11,True,1.924
2,21,10,2,2009,20,False,2.124
2,16,10,2,2009,11,True,2.167
2,67,5,2,2009,20,False,2.323
3,20,9,17,2009,1,True,0.0
3,4,4,17,2009,1,True,0.673
3,17,9,17,2009,1,True,0.043
3,22,23,17,2009,1,True,0.373
3,18,23,17,2009,1,True,0.403
3,15,7,17,2009,4,False,0.515
3,3,3,17,2009,11,True,0.679
3,8,6,17,2009,1,True,0.726
3,1,1,17,2009,1,True,0.61
3,67,5,17,2009,1,True,0.835
3,2,2,17,2009,1,True,0.845
3,5,1,17,2009,1,True,0.902
3,13,6,17,2009,40,False,0.903
3,10,7,17,2009,1,True,0.936
3,6,3,17,2009,31,False,1.063
3,7,5,17,2009,1,True,1.776
3,12,4,17,2009,12,True,1.778
3,9,2,17,2009,1,True,1.836
3,16,10,17,2009,20,False,2.539
3,21,10,17,2009,11,True,2.542
4,15,7,3,2009,1,True,0.197
4,10,7,3,2009,1,True,0.139
4,20,9,3,2009,1,True,0.0
4,18,23,3,2009,1,True,0.368
4,1,1,3,2009,1,True,0.377
4,22,23,3,2009,1,True,0.368
4,4,4,3,2009,1,True,0.386
4,13,6,3,2009,11,True,0.54
4,3,3,3,2009,1,True,0.692
4,8,6,3,2009,1,True,0.353
4,5,1,3,2009,1,True,0.768
4,6,3,3,2009,51,False,0.747
4,9,2,3,2009,11,True,1.013
4,2,2,3,2009,11,True,0.903
4,12,4,3,2009,1,True,1.134
4,16,10,3,2009,11,True,1.248
4,67,5,3,2009,11,True,1.279
4,21,10,3,2009,11,True,1.436
4,17,9,3,2009,1,True,1.564
4,7,5,3,2009,1,True,1.685
5,18,23,4,2009,1,True,0.238
5,20,9,4,2009,1,True,0.266
5,22,23,4,2009,1,True,0.0
5,13,6,4,2009,1,True,0.195
5,17,9,4,2009,1,True,0.053
5,10,7,4,2009,11,True,0.153
5,15,7,4,2009,4,False,0.466
5,4,4,4,2009,1,True,0.555
5,3,3,4,2009,1,True,0.302
5,9,2,4,2009,11,True,0.454
5,6,3,4,2009,11,True,0.577
5,12,4,4,2009,11,True,0.65
5,2,2,4,2009,1,True,0.722
5,1,1,4,2009,11,True,0.851
5,67,5,4,2009,4,False,1.079
5,8,6,4,2009,9,False,1.337
5,7,5,4,2009,4,False,1.346
5,5,1,4,2009,6,False,1.721
5,16,10,4,2009,4,False,1.788
5,21,10,4,2009,11,True,2.25
6,18,23,6,2009,1,True,0.388
6,8,6,6,2009,1,True,0.0
6,22,23,6,2009,1,True,0.315
6,20,9,6,2009,3,False,0.365
6,13,6,6,2009,1,True,0.487
6,3,3,6,2009,1,True,0.332
6,5,1,6,2009,3,False,0.295
6,17,9,6,2009,1,True,0.311
6,4,4,6,2009,1,True,0.686
6,6,3,6,2009,3,False,1.065
6,67,5,6,2009,4,False,1.319
6,12,4,6,2009,4,False,1.323
6,21,10,6,2009,1,True,1.549
6,7,5,6,2009,1,True,1.606
6,16,10,6,2009,11,True,1.734
6,1,1,6,2009,11,True,1.75
6,2,2,6,2009,11,True,1.75
6,9,2,6,2009,23,False,1.891
6,15,7,6,2009,11,True,2.034
6,10,7,6,2009,11,True,2.274
7,20,9,5,2009,1,True,0.0
7,18,23,5,2009,1,True,0.214
7,22,23,5,2009,6,False,0.355
7,17,9,5,2009,1,True,0.4
7,15,7,5,2009,1,True,0.179
7,8,6,5,2009,1,True,0.371
7,13,6,5,2009,1,True,0.333
7,4,4,5,2009,1,True,0.457
7,3,3,5,2009,1,True,0.402
7,9,2,5,2009,1,True,0.439
7,2,2,5,2009,1,True,0.505
7,6,3,5,2009,1,True,0.613
7,10,7,5,2009,1,True,0.779
7,5,1,5,2009,11,True,1.183
7,16,10,5,2009,11,True,1.262
7,1,1,5,2009,1,True,1.302
7,12,4,5,2009,11,True,1.566
7,67,5,5,2009,11,True,1.692
7,21,10,5,2009,23,False,1.701
7,7,5,5,2009,11,True,1.902
8,20,9,9,2009,1,True,0.0
8,22,23,9,2009,1,True,0.216
8,17,9,9,2009,1,True,0.09
8,15,7,9,2009,1,True,0.121
8,6,3,9,2009,1,True,0.411
8,18,23,9,2009,1,True,0.544
8,3,3,9,2009,1,True,0.472
8,10,7,9,2009,1,True,0.672
8,8,6,9,2009,1,True,0.447
8,4,4,9,2009,11,True,0.642
8,13,6,9,2009,1,True,0.808
8,9,2,9,2009,11,True,1.189
8,5,1,9,2009,4,False,1.234
8,12,4,9,2009,11,True,1.273
8,2,2,9,2009,11,True,1.329
8,21,10,9,2009,1,True,1.683
8,7,5,9,2009,4,False,1.779
8,16,10,9,2009,11,True,1.79
8,1,1,9,2009,11,True,1.798
8,67,5,9,2009,11,True,2.117
9,17,9,20,2009,1,True,0.0
9,22,23,20,2009,1,True,0.225
9,18,23,20,2009,1,True,0.311
9,20,9,20,2009,1,True,0.173
9,1,1,20,2009,11,True,0.216
9,5,1,20,2009,1,True,0.624
9,16,10,20,2009,1,True,0.758
9,13,6,20,2009,1,True,0.343
9,8,6,20,2009,5,False,0.612
9,12,4,20,2009,1,True,0.871
9,2,2,20,2009,1,True,0.514
